Clinic ID,Year,Age Group,Diagnosis,Expected Implantation Rate Z-Score,Actual Implantation Rate Z-Score,Average Number of Embryos Trx,Cycles
130,2006,35-37,All Diagnoses,2.0850483013133343,-0.14365749567552383,2.7,20
131,2006,35-37,All Diagnoses,-0.6791244735489272,-0.8823699966504168,2.3,59
132,2006,35-37,All Diagnoses,3.038466183551922,0.1497318363698093,2.0,11
133,2006,35-37,All Diagnoses,-0.6199977831775422,0.46121800308059135,3.2,13
135,2006,35-37,All Diagnoses,0.7103527501786268,-0.8702267474060489,3.0,97
136,2006,35-37,All Diagnoses,1.907668230199179,-1.5833925914260862,2.1,21
137,2006,35-37,All Diagnoses,-1.1521379965200098,-0.39870305936153394,2.4,19
138,2006,35-37,All Diagnoses,-0.3687093490991548,0.4997131222517171,2.0,65
139,2006,35-37,All Diagnoses,-1.6399331920839384,-5.138176113896676,3.3,34
140,2006,35-37,All Diagnoses,0.4590643161002394,0.8792069425005448,2.7,15
141,2006,35-37,All Diagnoses,-0.10263924242792095,-0.7043086743704604,2.5,80
142,2006,35-37,All Diagnoses,-0.3687093490991548,-0.6458198163361812,2.5,68
146,2006,35-37,All Diagnoses,-0.13220258761361348,1.6155564049629234,2.8,41
151,2006,35-37,All Diagnoses,-0.9599762528130077,-2.3281189418076838,3.0,16
152,2006,35-37,All Diagnoses,1.0503312198140922,-1.503225807915444,1.9,64
153,2006,35-37,All Diagnoses,0.2669025723932371,-0.8594047119983098,2.4,16
154,2006,35-37,All Diagnoses,-1.5808065017125532,0.4877614082160159,2.2,20
155,2006,35-37,All Diagnoses,0.57731769684301,-1.2642066722429188,2.5,32
156,2006,35-37,All Diagnoses,-0.4130543668776939,-1.6184336164323214,2.7,23
157,2006,35-37,All Diagnoses,-0.7382511639203129,-1.782605975172116,2.4,15
158,2006,35-37,All Diagnoses,-0.472181057249079,0.4419863271882044,2.4,71
159,2006,35-37,All Diagnoses,0.6807894049929342,0.23277393266844687,3.3,27
160,2006,35-37,All Diagnoses,-0.13220258761361348,0.9477062116601015,2.2,399
161,2006,35-37,All Diagnoses,0.7103527501786268,1.1851154824203594,2.0,121
162,2006,35-37,All Diagnoses,0.6364443872143951,0.4819529178731265,1.9,491
163,2006,35-37,All Diagnoses,0.045177483500542265,0.3775077878851221,2.1,171
164,2006,35-37,All Diagnoses,0.16343086424331293,1.2472337972495007,2.3,77
166,2006,35-37,All Diagnoses,0.47384598869308536,0.650676744666139,2.1,501
167,2006,35-37,All Diagnoses,-0.0730758972422284,-0.04657814187879094,2.9,81
170,2006,35-37,All Diagnoses,-0.7234694913274663,0.0243477535742179,2.3,47
171,2006,35-37,All Diagnoses,1.0207678746283997,1.214202615858677,2.1,857
173,2006,35-37,All Diagnoses,-1.8616582809766333,-1.0913844002478212,2.4,28
174,2006,35-37,All Diagnoses,0.38515595313600776,-0.336826965245582,2.1,17
175,2006,35-37,All Diagnoses,-2.0242566794979426,0.7494718758690535,3.7,47
176,2006,35-37,All Diagnoses,-1.3886447580055508,-4.671194568615126,3.2,19
177,2006,35-37,All Diagnoses,0.547754351657317,0.9279816103924777,2.9,95
178,2006,35-37,All Diagnoses,0.902514493885629,0.5591561446111822,2.4,191
179,2006,35-37,All Diagnoses,-0.013949206870842808,1.1346766675083986,3.2,16
181,2006,35-37,All Diagnoses,0.2669025723932371,2.806628273967528,2.0,23
183,2006,35-37,All Diagnoses,-2.172073405426406,1.0263314789852302,3.1,25
184,2006,35-37,All Diagnoses,1.8633232124206394,-0.4187645978699809,2.0,30
185,2006,35-37,All Diagnoses,2.676315205027187,0.49852808024652995,1.9,138
186,2006,35-37,All Diagnoses,0.3999376257288538,-1.0224912378005546,2.3,79
187,2006,35-37,All Diagnoses,1.345964671671018,0.09267011794100034,2.1,21
188,2006,35-37,All Diagnoses,0.7251344227714732,0.2406445550853191,2.3,103
191,2006,35-37,All Diagnoses,2.0173638000266694,1.1906733980957633,1.9,11
192,2006,35-37,All Diagnoses,-0.0730758972422284,0.26327758436140564,2.6,65
193,2006,35-37,All Diagnoses,-0.04351255205653587,-0.04302205875713824,3.1,30
194,2006,35-37,All Diagnoses,-0.8121595268845445,-0.05608110533053995,2.8,22
195,2006,35-37,All Diagnoses,-1.211264686891395,1.0993946086395734,3.1,85
196,2006,35-37,All Diagnoses,-0.2800193135420767,-1.3232438237525228,2.9,49
197,2006,35-37,All Diagnoses,-0.42783603947053994,-0.6985332504498681,2.3,34
198,2006,35-37,All Diagnoses,1.1390212553711698,0.14887695008175894,2.3,152
199,2006,35-37,All Diagnoses,-1.063447960962932,0.4379163568244162,2.7,80
200,2006,35-37,All Diagnoses,0.2669025723932371,-2.255733204501984,2.3,18
202,2006,35-37,All Diagnoses,2.6615335324343414,-1.244626785868227,2.0,20
204,2006,35-37,All Diagnoses,0.8286061309213975,-1.5509777588431881,2.4,34
205,2006,35-37,All Diagnoses,-1.6842782098624773,0.36362943265210657,2.8,17
206,2006,35-37,All Diagnoses,-1.3147363950413191,-0.7435619437828584,1.9,37
207,2006,35-37,All Diagnoses,0.7842611131428584,0.06920292084706729,3.2,44
208,2006,35-37,All Diagnoses,0.1929942094290055,1.0155885977831924,2.5,28
209,2006,35-37,All Diagnoses,1.4937813975994814,0.9958297221206208,2.4,45
211,2006,35-37,All Diagnoses,1.1242395827783238,0.2974280523506859,2.5,47
212,2006,35-37,All Diagnoses,-0.14698426020646002,1.1559383589349224,2.8,16
214,2006,35-37,All Diagnoses,-0.6939061461417738,-0.3477065289429227,3.1,22
216,2006,35-37,All Diagnoses,0.7990427857357049,-0.7922245466623158,2.3,175
217,2006,35-37,All Diagnoses,-0.23567429576353763,-1.2134859371595181,2.5,182
218,2006,35-37,All Diagnoses,1.2424929635210946,-0.2746912362310468,3.2,18
219,2006,35-37,All Diagnoses,-1.0191029431843928,0.21653242549107282,2.4,82
220,2006,35-37,All Diagnoses,0.10430417387192735,-0.6494434054723837,2.3,89
221,2006,35-37,All Diagnoses,0.7842611131428584,-0.4926818688258618,2.6,480
222,2006,35-37,All Diagnoses,0.7251344227714732,0.7861234514511083,2.5,45
223,2006,35-37,All Diagnoses,1.1981479457425555,0.16918937475287416,2.8,143
224,2006,35-37,All Diagnoses,-0.14698426020646002,-0.2549995373834433,2.4,35
225,2006,35-37,All Diagnoses,-1.6251515194910922,-5.953256708360744,3.1,24
226,2006,35-37,All Diagnoses,1.1390212553711698,1.0132786868553503,2.6,27
227,2006,35-37,All Diagnoses,-0.9895395979987003,-0.9283068411173696,2.9,50
228,2006,35-37,All Diagnoses,1.848541539827794,-0.3216287939005326,2.5,22
229,2006,35-37,All Diagnoses,1.2572746361139406,-2.5406136781538184,1.8,83
230,2006,35-37,All Diagnoses,1.272056308706787,-1.122682052015432,2.9,45
231,2006,35-37,All Diagnoses,-1.5068981387483216,-0.69964177191272,2.8,31
232,2006,35-37,All Diagnoses,0.11908584646477388,-0.4940980817999549,2.5,55
233,2006,35-37,All Diagnoses,-0.9156312350344686,-0.4833571623963998,2.7,91
234,2006,35-37,All Diagnoses,-2.068601697276482,0.1065541085005032,3.8,61
235,2006,35-37,All Diagnoses,-0.9599762528130077,0.8085695360902739,2.5,93
237,2006,35-37,All Diagnoses,0.4590643161002394,0.8258275032470374,2.5,47
238,2006,35-37,All Diagnoses,-0.3982726942848474,0.6666833000653657,2.8,142
239,2006,35-37,All Diagnoses,0.5181910064716244,0.21448166713145492,2.3,124
240,2006,35-37,All Diagnoses,0.01561413831484973,0.4576976827657255,2.2,163
242,2006,35-37,All Diagnoses,-2.5711785654332564,-0.1532851672602137,3.5,72
243,2006,35-37,All Diagnoses,-1.7286232276410163,-3.6524698859427036,2.4,80
244,2006,35-37,All Diagnoses,-1.3886447580055508,-1.9415704390900754,2.3,47
245,2006,35-37,All Diagnoses,-1.6842782098624773,0.6442746271257338,3.2,27
247,2006,35-37,All Diagnoses,0.28168424498608363,-1.1939160377570168,2.8,259
248,2006,35-37,All Diagnoses,-0.013949206870842808,1.3611156280955476,2.8,71
250,2006,35-37,All Diagnoses,-1.3590814128198583,1.0204320806200684,3.3,13
252,2006,35-37,All Diagnoses,-0.161765932799306,1.5188200920925676,1.3,194
253,2006,35-37,All Diagnoses,0.9320778390713216,0.10840012979742246,2.1,260
254,2006,35-37,All Diagnoses,-0.3982726942848474,-1.1883836019925467,3.8,22
255,2006,35-37,All Diagnoses,0.28168424498608363,1.4193606370715084,2.7,283
256,2006,35-37,All Diagnoses,-0.02873087946368934,-0.11141238559714868,2.7,473
257,2006,35-37,All Diagnoses,-0.30958265872776924,0.48133598444776465,2.2,88
258,2006,35-37,All Diagnoses,-0.9008495624416221,-1.2986442102489704,2.6,21
259,2006,35-37,All Diagnoses,-0.9451945802201612,0.1894818871852874,2.6,50
260,2006,35-37,All Diagnoses,1.4198730346352497,-0.25314724865396704,3.4,20
261,2006,35-37,All Diagnoses,0.3555926079503152,-0.7342967553222138,2.7,18
262,2006,35-37,All Diagnoses,-0.3391460039134623,-0.13699424894909615,2.7,232
263,2006,35-37,All Diagnoses,0.01561413831484973,0.3452280120168166,2.6,25
265,2006,35-37,All Diagnoses,-0.9895395979987003,0.30316308780062046,2.9,39
266,2006,35-37,All Diagnoses,0.7546977679571658,1.2717489010921437,2.5,162
267,2006,35-37,All Diagnoses,0.7399160953643192,-1.3519255371469505,2.1,30
269,2006,35-37,All Diagnoses,2.3954634257631073,0.1669486180230802,2.6,29
270,2006,35-37,All Diagnoses,-0.2948009861349232,0.7601156458957957,2.6,98
271,2006,35-37,All Diagnoses,-2.3346718039477157,0.2758267939736114,3.0,20
272,2006,35-37,All Diagnoses,-0.2948009861349232,-2.3437980942381986,2.5,29
273,2006,35-37,All Diagnoses,-0.19132927798499907,1.6877315783284832,2.6,43
275,2006,35-37,All Diagnoses,-1.5068981387483216,-0.4305371240847659,2.3,42
277,2006,35-37,All Diagnoses,0.4590643161002394,0.4552689837619678,2.5,55
278,2006,35-37,All Diagnoses,0.8138244583285509,0.6348201624716884,2.3,84
279,2006,35-37,All Diagnoses,-0.4869627298419255,0.06706208576084603,2.5,86
280,2006,35-37,All Diagnoses,-1.6694965372696309,0.09115326884354495,3.0,22
282,2006,35-37,All Diagnoses,-1.3590814128198583,-1.826793890400936,2.5,18
283,2006,35-37,All Diagnoses,-0.3687093490991548,-0.09921777904173758,2.8,117
285,2006,35-37,All Diagnoses,-1.316848061921083,3.165894292226614,2.8,10
287,2006,35-37,All Diagnoses,0.38515595313600776,-0.6615444441815344,2.8,95
289,2006,35-37,All Diagnoses,1.227711290928248,0.9393144024788217,2.0,51
290,2006,35-37,All Diagnoses,-1.3295180676341658,-0.3432689476865982,2.6,49
291,2006,35-37,All Diagnoses,0.902514493885629,0.3209657947551489,3.1,32
292,2006,35-37,All Diagnoses,-1.4625531209697824,-2.3103741839954908,3.0,47
293,2006,35-37,All Diagnoses,-0.5904344379918497,1.2933924603627,2.9,10
294,2006,35-37,All Diagnoses,1.6120347783422526,0.6770778486252048,2.8,34
295,2006,35-37,All Diagnoses,-0.02873087946368934,0.057913337892122135,2.7,48
297,2006,35-37,All Diagnoses,0.7103527501786268,0.9272266082710349,2.3,148
298,2006,35-37,All Diagnoses,1.2572746361139406,-1.1959486156559846,2.3,23
299,2006,35-37,All Diagnoses,0.7990427857357049,1.849525745657071,2.5,12
300,2006,35-37,All Diagnoses,0.57731769684301,-0.615330235706794,2.2,70
301,2006,35-37,All Diagnoses,-0.5313077476204641,0.6846864648564933,2.7,34
302,2006,35-37,All Diagnoses,-0.2061109505778451,-0.03976434813702959,2.8,21
303,2006,35-37,All Diagnoses,-0.6495611283632348,4.772840340509499,2.3,33
305,2006,35-37,All Diagnoses,-0.14698426020646002,0.4009854685611778,2.5,42
306,2006,35-37,All Diagnoses,0.532972679064471,0.05202827314744594,2.4,72
307,2006,35-37,All Diagnoses,0.7990427857357049,0.7168866435568072,3.5,17
309,2006,35-37,All Diagnoses,0.7251344227714732,-0.5118246200459571,2.5,125
312,2006,35-37,All Diagnoses,1.2424929635210946,-0.9400546491889944,2.4,91
315,2006,35-37,All Diagnoses,2.6615335324343414,-2.8358478076749756,2.1,24
316,2006,35-37,All Diagnoses,0.532972679064471,-0.9039363557997538,2.8,27
318,2006,35-37,All Diagnoses,-0.22089262317069164,-0.17496343355044222,2.1,17
320,2006,35-37,All Diagnoses,1.9224499027920254,-0.055647865349016466,2.2,49
324,2006,35-37,All Diagnoses,0.28168424498608363,0.686791387453815,2.3,152
325,2006,35-37,All Diagnoses,0.2669025723932371,-3.683592325357035,2.2,12
326,2006,35-37,All Diagnoses,0.7694794405500118,0.14271359660276944,2.5,73
327,2006,35-37,All Diagnoses,1.2129296183354015,0.040335186593640916,2.7,13
328,2006,35-37,All Diagnoses,1.0946762375926313,-0.005803755649879995,2.2,53
329,2006,35-37,All Diagnoses,1.0503312198140922,-0.5694574693257413,2.4,42
330,2006,35-37,All Diagnoses,1.1538029279640163,0.16588164135633826,1.9,19
333,2006,35-37,All Diagnoses,0.5181910064716244,-1.2091689930987768,2.3,76
336,2006,35-37,All Diagnoses,-1.3886447580055508,-2.8217294915984352,2.2,16
337,2006,35-37,All Diagnoses,1.0355495472212457,-0.3114268361954256,3.0,53
338,2006,35-37,All Diagnoses,1.8337598672349473,1.011470303895987,2.2,28
339,2006,35-37,All Diagnoses,1.597253105749406,1.6691101983162415,2.1,59
340,2006,35-37,All Diagnoses,1.0651128924069382,0.2902984785424054,2.6,31
341,2006,35-37,All Diagnoses,-0.14698426020646002,1.690882813394077,2.0,52
342,2006,35-37,All Diagnoses,-0.14698426020646002,-1.6858579641577336,2.8,43
343,2006,35-37,All Diagnoses,1.9520132479777175,0.8315420456099497,2.3,30
344,2006,35-37,All Diagnoses,-1.2260463594842412,-0.06623179525573464,2.5,97
345,2006,35-37,All Diagnoses,-2.423361839504793,0.6102118084025296,3.0,32
346,2006,35-37,All Diagnoses,-0.9008495624416221,0.8504851678771237,2.4,39
347,2006,35-37,All Diagnoses,1.0946762375926313,-0.5865124011741141,2.0,27
348,2006,35-37,All Diagnoses,-0.13220258761361348,1.70584749267366,2.8,55
349,2006,35-37,All Diagnoses,0.4590643161002394,-0.524877455783717,2.4,23
350,2006,35-37,All Diagnoses,0.10430417387192735,0.5512182724744888,3.1,39
352,2006,35-37,All Diagnoses,0.9764228568498606,-0.2678687387258972,2.8,53
353,2006,35-37,All Diagnoses,0.532972679064471,-3.092867683592003,2.2,38
354,2006,35-37,All Diagnoses,-1.2703913772627804,-1.1382430544755455,2.4,24
355,2006,35-37,All Diagnoses,1.2572746361139406,-0.26483765034318413,2.6,20
357,2006,35-37,All Diagnoses,-0.7086878187346204,-0.9105233539433486,2.4,91
358,2006,35-37,All Diagnoses,0.8286061309213975,0.7478077434689152,2.1,152
359,2006,35-37,All Diagnoses,1.7894148494564077,0.47441782677023303,2.2,51
360,2006,35-37,All Diagnoses,-0.013949206870842808,-1.9400414701573838,4.0,14
362,2006,35-37,All Diagnoses,-1.0782296335557782,0.47937375737082183,2.1,24
363,2006,35-37,All Diagnoses,1.345964671671018,0.19704885546186632,2.2,19
365,2006,35-37,All Diagnoses,0.17821253683615895,-1.0256076246013013,2.1,46
366,2006,35-37,All Diagnoses,0.6660077324000877,-0.23342071791907298,2.6,22
370,2006,35-37,All Diagnoses,-3.0146287432186463,-0.09384263509813827,2.4,19
3,2006,38-40,All Diagnoses,0.6347552970051967,-0.6087006568413895,2.8,45
4,2006,38-40,All Diagnoses,-0.9212800098543767,-0.9722505681744421,3.0,12
5,2006,38-40,All Diagnoses,4.022579003079206,-2.054294792962453,2.8,20
8,2006,38-40,All Diagnoses,0.6938452453669529,0.22112728477981933,2.5,23
9,2006,38-40,All Diagnoses,-0.46825707241424747,0.19490844819707814,2.6,38
10,2006,38-40,All Diagnoses,1.2847447289845124,-1.2585605406523586,2.1,16
12,2006,38-40,All Diagnoses,0.752935193728709,-0.5947976445455264,2.5,11
13,2006,38-40,All Diagnoses,-0.8031001131308648,-0.1586568040840471,2.9,39
15,2006,38-40,All Diagnoses,0.31960890574249873,-1.1347878155331674,3.1,32
16,2006,38-40,All Diagnoses,-0.9606733087622139,1.5748927448979397,2.9,17
18,2006,38-40,All Diagnoses,-1.4924828440180178,-0.9479105475092183,3.0,15
20,2006,38-40,All Diagnoses,2.131700655503015,-0.8359899670095007,1.7,27
21,2006,38-40,All Diagnoses,0.9105083893600584,-0.04814541999599301,2.2,65
22,2006,38-40,All Diagnoses,-1.7485392869189604,0.5284401402881987,3.4,28
23,2006,38-40,All Diagnoses,-0.8818867109465395,0.5067316320032017,3.1,393
24,2006,38-40,All Diagnoses,2.7816900874823305,0.281685611249671,2.5,21
25,2006,38-40,All Diagnoses,1.2256547806227565,-0.6259105774436408,3.1,84
26,2006,38-40,All Diagnoses,1.9938241093255844,-1.747360420092643,3.2,60
27,2006,38-40,All Diagnoses,0.6544519464591158,0.36946487980518344,3.4,57
28,2006,38-40,All Diagnoses,-0.7637068142230273,-1.109228182132687,4.2,31
29,2006,38-40,All Diagnoses,-0.8818867109465395,0.5067316320032017,3.1,393
30,2006,38-40,All Diagnoses,1.9741274598716654,-1.8964798506353493,2.3,56
32,2006,38-40,All Diagnoses,-0.8227967625847834,-0.23081646997160984,3.0,30
33,2006,38-40,All Diagnoses,-1.2561230505709937,-0.7390651411080488,3.5,114
34,2006,38-40,All Diagnoses,-0.8031001131308648,-0.07523393839836608,3.4,20
36,2006,38-40,All Diagnoses,-1.5121794934719364,-1.432060044608032,3.3,22
37,2006,38-40,All Diagnoses,-0.35007717569073565,0.5325783156176452,3.9,40
40,2006,38-40,All Diagnoses,-1.0394599065778884,-1.8555924685367948,3.8,18
41,2006,38-40,All Diagnoses,-0.9803699582161328,-0.4114201715353009,3.5,67
42,2006,38-40,All Diagnoses,-0.0743240833358744,0.07980538852899134,3.0,35
43,2006,38-40,All Diagnoses,-0.8818867109465395,0.5067316320032017,3.1,393
45,2006,38-40,All Diagnoses,1.0286882860835698,0.6810174537560933,2.6,76
46,2006,38-40,All Diagnoses,0.6544519464591158,-0.18822829119991602,3.1,96
47,2006,38-40,All Diagnoses,0.6347552970051967,0.99891351884774,3.1,11
49,2006,38-40,All Diagnoses,0.5953619980973596,-0.011547878612431572,3.0,26
50,2006,38-40,All Diagnoses,-0.0743240833358744,-0.5036759104714542,3.2,73
51,2006,38-40,All Diagnoses,-0.46825707241424747,-1.2361608834592073,3.0,33
52,2006,38-40,All Diagnoses,-0.6061336185916782,0.16209801980211655,3.5,174
53,2006,38-40,All Diagnoses,-0.09402073278979332,0.31162685473138607,3.2,163
54,2006,38-40,All Diagnoses,-0.0546274338819558,0.351627387477295,2.8,110
56,2006,38-40,All Diagnoses,-0.7046168658612716,0.44424849636786046,3.0,164
57,2006,38-40,All Diagnoses,0.7332385442747901,-0.9337949128580072,3.5,28
58,2006,38-40,All Diagnoses,1.2650480795305943,0.783105212986757,3.6,23
59,2006,38-40,All Diagnoses,-0.9212800098543767,-5.5503550777681525,3.0,13
60,2006,38-40,All Diagnoses,-0.9015833604004582,-0.5537351700231803,3.0,185
61,2006,38-40,All Diagnoses,-0.1925039800593866,0.6946428765879934,3.8,72
62,2006,38-40,All Diagnoses,-1.3743029472945056,0.30719259306931335,4.3,11
63,2006,38-40,All Diagnoses,-1.1182465043935632,-0.16391062291282835,3.9,104
64,2006,38-40,All Diagnoses,-0.9409766593082953,-0.30785972206704465,4.0,106
65,2006,38-40,All Diagnoses,1.5408011718854553,2.1475460509131556,2.8,34
66,2006,38-40,All Diagnoses,-0.23189727896722376,-3.687927531509442,4.1,12
70,2006,38-40,All Diagnoses,1.7377676664246418,-0.04442659226831087,2.4,42
71,2006,38-40,All Diagnoses,2.072610707141259,-1.2644192281292768,3.1,165
73,2006,38-40,All Diagnoses,-1.2364264011170751,0.27036773352519233,2.7,74
74,2006,38-40,All Diagnoses,0.5756653486434413,1.109056650587678,2.9,218
76,2006,38-40,All Diagnoses,-0.15311068115154908,0.2912236604337873,2.9,77
77,2006,38-40,All Diagnoses,0.4574854519199292,0.5387878062464467,3.1,130
78,2006,38-40,All Diagnoses,-0.684920216407353,1.3706762893556894,2.4,82
80,2006,38-40,All Diagnoses,0.18173235956506792,0.07527063668618279,2.8,89
81,2006,38-40,All Diagnoses,0.5362720497356035,1.010576336010561,2.8,77
84,2006,38-40,All Diagnoses,1.107474883899245,0.3228761474843644,2.3,37
88,2006,38-40,All Diagnoses,0.39839550355817305,0.02342010686523536,2.2,11
90,2006,38-40,All Diagnoses,-0.9409766593082953,0.2577191355888079,3.2,101
92,2006,38-40,All Diagnoses,-0.29098722732897986,0.3581365779543382,3.0,147
93,2006,38-40,All Diagnoses,3.3725895710998905,-6.980140913562113,2.0,18
94,2006,38-40,All Diagnoses,0.41809215301209196,-0.09178769115760317,2.6,78
95,2006,38-40,All Diagnoses,0.6938452453669529,-3.3376579373977178,2.8,13
96,2006,38-40,All Diagnoses,4.455905291065415,-0.1124016475053481,1.8,119
98,2006,38-40,All Diagnoses,-0.5470436702299222,0.4314589497820303,2.4,77
99,2006,38-40,All Diagnoses,-0.9606733087622139,0.029512925842096686,3.4,14
100,2006,38-40,All Diagnoses,-0.5273470207760036,-1.0328956914901413,3.1,22
101,2006,38-40,All Diagnoses,0.2014290090189865,0.5491064999578525,2.7,118
103,2006,38-40,All Diagnoses,-0.21220062951330518,-0.5296355322490023,2.9,21
104,2006,38-40,All Diagnoses,1.895340862055991,-0.8928021661756993,2.2,25
105,2006,38-40,All Diagnoses,0.7135418948208718,-0.8374393145187972,3.2,63
107,2006,38-40,All Diagnoses,-1.5909660912876111,-1.3972565805475827,2.8,70
108,2006,38-40,All Diagnoses,-0.25159392842114237,-0.9123159578281702,3.1,168
111,2006,38-40,All Diagnoses,-0.0743240833358744,0.27246739975371775,2.6,11
113,2006,38-40,All Diagnoses,-0.5667403196838408,0.30400508113679403,3.2,31
115,2006,38-40,All Diagnoses,-1.078853205485726,0.26648428798460055,3.6,45
116,2006,38-40,All Diagnoses,-0.7046168658612716,0.4205481587086515,3.3,11
117,2006,38-40,All Diagnoses,2.407453747857876,-4.0093429822695805,2.4,18
118,2006,38-40,All Diagnoses,1.3635313268001876,0.5189292441083693,2.4,41
119,2006,38-40,All Diagnoses,-0.6061336185916782,-0.13655293963629553,3.2,40
120,2006,38-40,All Diagnoses,-1.2561230505709937,-1.8604622448324735,3.0,19
121,2006,38-40,All Diagnoses,-1.4530895451101804,-4.115965441728025,2.6,25
122,2006,38-40,All Diagnoses,-0.4485604229603289,0.24806858134061777,2.2,354
123,2006,38-40,All Diagnoses,-0.9015833604004582,0.09531752917379988,2.7,134
124,2006,38-40,All Diagnoses,-0.7046168658612716,1.4169997218525592,3.0,10
125,2006,38-40,All Diagnoses,3.392286220553808,-0.06160002317234556,2.9,22
126,2006,38-40,All Diagnoses,-0.7834034636769462,-1.9521559231138008,3.4,34
129,2006,38-40,All Diagnoses,-0.48795372186816643,0.4129130788493781,3.3,328
130,2006,38-40,All Diagnoses,0.8908117399061394,-0.940898940343908,2.4,14
131,2006,38-40,All Diagnoses,-0.48795372186816643,-1.9323294733213066,2.6,38
135,2006,38-40,All Diagnoses,1.7180710169707227,0.6942303876581084,3.2,46
136,2006,38-40,All Diagnoses,-1.732318516815198,-4.519267687184566,2.4,14
137,2006,38-40,All Diagnoses,-0.4288637735064103,-0.4872110455053656,3.1,19
138,2006,38-40,All Diagnoses,0.8120251420904651,-2.4264731521816914,2.1,38
139,2006,38-40,All Diagnoses,-0.6061336185916782,-1.7150984065488137,3.9,12
140,2006,38-40,All Diagnoses,-1.3349096483866685,1.5210727237510144,2.5,18
141,2006,38-40,All Diagnoses,2.4271503973117947,0.8946282679039455,2.6,46
142,2006,38-40,All Diagnoses,-2.103078977089496,-0.6205904956837499,2.8,50
146,2006,38-40,All Diagnoses,-1.5121794934719364,0.4623497777960386,3.1,33
151,2006,38-40,All Diagnoses,-1.0985498549396446,-2.172570004423413,3.2,21
152,2006,38-40,All Diagnoses,1.481711223523699,0.8615697191375582,1.8,44
153,2006,38-40,All Diagnoses,-1.7966866521632208,-1.8769519329503068,3.0,12
154,2006,38-40,All Diagnoses,-1.1576398033014004,1.1782046713645713,2.8,24
155,2006,38-40,All Diagnoses,0.6347552970051967,-1.9770315415322852,2.8,18
156,2006,38-40,All Diagnoses,3.175623076560704,-0.8800444003197887,2.4,14
158,2006,38-40,All Diagnoses,-0.684920216407353,-0.10544675209271355,2.4,46
159,2006,38-40,All Diagnoses,-1.3349096483866685,1.6539887227398438,4.2,12
160,2006,38-40,All Diagnoses,-0.0743240833358744,0.4311035252946139,2.8,377
161,2006,38-40,All Diagnoses,0.6150586475512785,0.7958441537206895,2.4,103
162,2006,38-40,All Diagnoses,0.6938452453669529,0.3552377527129669,2.4,377
163,2006,38-40,All Diagnoses,-0.015234134974118636,1.1075755227282207,2.3,171
164,2006,38-40,All Diagnoses,1.205958131168838,0.6171378474335231,3.0,68
166,2006,38-40,All Diagnoses,0.14233906065723073,0.858995626602514,2.6,496
167,2006,38-40,All Diagnoses,-0.17280733060546766,0.47999703247967346,3.4,74
170,2006,38-40,All Diagnoses,1.6195877697011296,-2.07578771660599,2.7,29
171,2006,38-40,All Diagnoses,0.6741485959130347,1.8010421640822907,2.4,701
173,2006,38-40,All Diagnoses,1.4860882562979776,0.8723295930232003,2.6,13
174,2006,38-40,All Diagnoses,1.3832279762541058,-1.021441381646568,2.1,12
175,2006,38-40,All Diagnoses,-1.4924828440180178,-0.7300497660987381,3.9,33
176,2006,38-40,All Diagnoses,-2.8909449552462423,-3.8970330627657357,3.0,10
177,2006,38-40,All Diagnoses,-0.1334140316976305,-0.057823746242417255,3.3,56
178,2006,38-40,All Diagnoses,-0.3303805262368171,0.23398402197108645,2.7,135
181,2006,38-40,All Diagnoses,-0.7024283494741322,0.1681059943954814,2.6,12
183,2006,38-40,All Diagnoses,0.39182995439675555,-7.4795088846142646,3.0,11
184,2006,38-40,All Diagnoses,0.8514184409983022,0.3716686220924565,2.1,24
185,2006,38-40,All Diagnoses,2.880173334751924,-0.14592731507377574,2.0,113
186,2006,38-40,All Diagnoses,1.3635313268001876,0.6156121527853686,2.5,51
187,2006,38-40,All Diagnoses,0.5849343594559919,-0.7582446179495416,1.9,13
188,2006,38-40,All Diagnoses,0.3393055551964169,0.5916779545928963,2.7,63
191,2006,38-40,All Diagnoses,2.0332174082334213,-0.7714573911168682,2.2,16
192,2006,38-40,All Diagnoses,-1.3743029472945056,-0.2846586055774208,2.6,51
193,2006,38-40,All Diagnoses,-0.21220062951330518,0.12210028717169204,3.7,16
195,2006,38-40,All Diagnoses,-1.8273258847346348,0.8415191412432627,3.3,77
196,2006,38-40,All Diagnoses,-1.4530895451101804,0.38665048868989227,3.4,28
197,2006,38-40,All Diagnoses,-1.5121794934719364,-1.6652360608172614,3.0,23
198,2006,38-40,All Diagnoses,1.3832279762541058,-0.11135298816548964,2.7,87
199,2006,38-40,All Diagnoses,1.6786777180628856,1.9113890919501844,2.7,42
202,2006,38-40,All Diagnoses,1.205958131168838,4.0467808227161175,2.4,12
204,2006,38-40,All Diagnoses,2.131700655503015,0.03427884794932049,2.8,22
206,2006,38-40,All Diagnoses,-0.36977382514465423,-0.6642671050462302,3.0,17
207,2006,38-40,All Diagnoses,-0.5470436702299222,0.71829095936145,3.5,26
208,2006,38-40,All Diagnoses,1.9544308104177472,-0.35034368720836767,3.1,25
209,2006,38-40,All Diagnoses,-1.6106627407415297,-3.7361752035279028,3.3,26
211,2006,38-40,All Diagnoses,0.00446251447979995,-0.4118212008519089,2.7,42
212,2006,38-40,All Diagnoses,1.6983743675168046,1.3019029209880433,3.1,21
